Tick,Healthy,Sick,Recovered
3188,350,106,1044
3189,348,108,1044
3190,348,108,1044
3191,348,108,1044
3192,348,108,1044
3193,347,109,1044
3194,347,109,1044
3195,347,108,1045
3196,347,107,1046
3197,347,107,1046
3198,347,107,1046
3199,347,106,1047
3200,346,107,1047
3201,346,107,1047
3202,345,108,1047
3203,345,108,1047
3204,345,108,1047
3205,345,108,1047
3206,345,108,1047
3207,345,108,1047
3208,345,108,1047
3209,345,108,1047
3210,345,108,1047
3211,345,108,1047
3212,345,108,1047
3213,345,108,1047
3214,345,108,1047
3215,344,109,1047
3216,344,109,1047
3217,344,109,1047
3218,344,109,1047
3219,344,109,1047
3220,344,109,1047
3221,344,109,1047
3222,344,108,1048
3223,344,108,1048
3224,344,108,1048
3225,344,108,1048
3226,344,108,1048
3227,344,108,1048
3228,344,107,1049
3229,344,107,1049
3230,344,107,1049
3231,344,107,1049
3232,344,107,1049
3233,344,107,1049
3234,344,107,1049
3235,344,107,1049
3236,343,107,1050
3237,343,107,1050
3238,343,107,1050
3239,343,107,1050
3240,343,107,1050
3241,343,107,1050
3242,342,107,1051
3243,342,107,1051
3244,341,108,1051
3245,341,108,1051
3246,341,106,1053
3247,341,106,1053
3248,341,105,1054
3249,341,105,1054
3250,341,104,1055
3251,341,103,1056
3252,341,103,1056
3253,341,103,1056
3254,341,103,1056
3255,341,103,1056
3256,341,102,1057
3257,341,102,1057
3258,341,101,1058
3259,341,101,1058
3260,341,101,1058
3261,341,101,1058
3262,341,101,1058
3263,341,101,1058
3264,341,101,1058
3265,341,101,1058
3266,341,101,1058
3267,341,101,1058
3268,341,101,1058
3269,341,101,1058
3270,340,102,1058
3271,340,102,1058
3272,340,102,1058
3273,340,102,1058
3274,340,101,1059
3275,340,101,1059
3276,340,101,1059
3277,340,101,1059
3278,340,101,1059
3279,340,99,1061
3280,340,99,1061
3281,340,99,1061
3282,340,99,1061
3283,340,99,1061
3284,339,100,1061
3285,339,100,1061
3286,339,100,1061
3287,338,101,1061
3288,338,101,1061
3289,338,101,1061
3290,338,101,1061
3291,338,101,1061
3292,338,101,1061
3293,338,101,1061
3294,338,100,1062
3295,338,100,1062
3296,338,100,1062
3297,338,100,1062
3298,338,99,1063
3299,338,99,1063
3300,338,99,1063
3301,338,99,1063
3302,338,99,1063
3303,338,99,1063
3304,338,99,1063
3305,338,99,1063
3306,338,99,1063
3307,338,99,1063
3308,338,98,1064
3309,338,98,1064
3310,338,98,1064
3311,338,98,1064
3312,338,98,1064
3313,337,98,1065
3314,337,98,1065
3315,337,98,1065
3316,337,98,1065
3317,337,98,1065
3318,337,98,1065
3319,336,99,1065
3320,336,99,1065
3321,336,99,1065
3322,336,99,1065
3323,336,99,1065
3324,336,99,1065
3325,336,98,1066
3326,336,98,1066
3327,336,98,1066
3328,336,97,1067
3329,336,97,1067
3330,336,95,1069
3331,336,95,1069
3332,336,95,1069
3333,336,95,1069
3334,336,95,1069
3335,336,95,1069
3336,336,95,1069
3337,336,95,1069
3338,336,95,1069
3339,336,94,1070
3340,336,94,1070
3341,335,94,1071
3342,335,94,1071
3343,335,94,1071
3344,335,94,1071
3345,335,94,1071
3346,335,94,1071
3347,335,94,1071
3348,335,94,1071
3349,335,94,1071
3350,335,94,1071
3351,335,94,1071
3352,335,94,1071
3353,335,94,1071
3354,335,93,1072
3355,335,92,1073
3356,335,92,1073
3357,335,92,1073
3358,335,92,1073
3359,334,93,1073
3360,334,93,1073
3361,334,92,1074
3362,334,92,1074
3363,334,92,1074
3364,334,92,1074
3365,334,91,1075
3366,334,91,1075
3367,334,91,1075
3368,334,91,1075
3369,334,91,1075
3370,334,90,1076
3371,334,90,1076
3372,334,89,1077
3373,334,89,1077
3374,334,89,1077
3375,333,90,1077
3376,333,90,1077
3377,332,91,1077
3378,331,92,1077
3379,331,92,1077
3380,331,92,1077
3381,330,93,1077
3382,330,93,1077
3383,330,93,1077
3384,330,93,1077
3385,329,94,1077
3386,329,94,1077
3387,329,93,1078
3388,327,95,1078
3389,327,95,1078
3390,326,95,1079
3391,325,96,1079
3392,325,95,1080
3393,325,94,1081
3394,325,94,1081
3395,325,94,1081
3396,325,93,1082
3397,325,91,1084
3398,325,91,1084
3399,325,91,1084
3400,325,91,1084
3401,325,91,1084
3402,325,91,1084
3403,325,90,1085
3404,325,90,1085
3405,325,90,1085
3406,324,91,1085
3407,324,91,1085
3408,324,91,1085
3409,324,91,1085
3410,324,91,1085
3411,324,91,1085
3412,324,91,1085
3413,324,91,1085
3414,324,90,1086
3415,324,90,1086
3416,324,90,1086
3417,324,90,1086
3418,324,89,1087
3419,324,88,1088
3420,324,87,1089
3421,323,88,1089
3422,323,88,1089
3423,323,88,1089
3424,323,88,1089
3425,323,88,1089
3426,323,88,1089
3427,322,89,1089
3428,322,89,1089
3429,322,89,1089
3430,322,88,1090
3431,321,89,1090
3432,321,89,1090
3433,321,89,1090
3434,321,88,1091
3435,321,88,1091
3436,321,88,1091
3437,321,88,1091
3438,321,88,1091
3439,321,88,1091
3440,321,88,1091
3441,321,87,1092
3442,321,86,1093
3443,321,85,1094
3444,321,85,1094
3445,320,86,1094
3446,320,86,1094
3447,320,86,1094
3448,320,85,1095
3449,320,85,1095
3450,320,85,1095
3451,319,86,1095
3452,318,86,1096
3453,318,86,1096
3454,318,86,1096
3455,318,86,1096
3456,317,87,1096
3457,317,87,1096
3458,317,87,1096
3459,317,87,1096
3460,317,87,1096
3461,317,87,1096
3462,317,87,1096
3463,317,87,1096
3464,317,87,1096
3465,317,87,1096
3466,317,87,1096
3467,317,87,1096
3468,317,86,1097
3469,317,86,1097
3470,317,85,1098
3471,317,84,1099
3472,317,84,1099
3473,317,84,1099
3474,317,84,1099
3475,317,83,1100
3476,317,83,1100
3477,317,82,1101
3478,317,82,1101
3479,317,81,1102
3480,317,81,1102
3481,317,81,1102
3482,317,81,1102
3483,317,81,1102
3484,317,81,1102
3485,317,81,1102
3486,317,81,1102
3487,317,81,1102
3488,317,81,1102
3489,317,81,1102
3490,317,80,1103
3491,317,80,1103
3492,317,80,1103
3493,317,80,1103
3494,317,80,1103
3495,317,79,1104
3496,317,79,1104
3497,316,79,1105
3498,316,79,1105
3499,316,79,1105
3500,316,79,1105
3501,316,78,1106
3502,316,78,1106
3503,316,78,1106
3504,316,77,1107
3505,316,77,1107
3506,316,77,1107
3507,316,77,1107
3508,316,76,1108
3509,316,76,1108
3510,316,76,1108
3511,316,76,1108
3512,316,76,1108
3513,316,76,1108
3514,316,76,1108
3515,316,76,1108
3516,316,76,1108
3517,316,76,1108
3518,316,76,1108
3519,316,76,1108
3520,316,76,1108
3521,316,76,1108
3522,316,75,1109
3523,316,75,1109
3524,316,75,1109
3525,316,74,1110
3526,316,74,1110
3527,316,73,1111
3528,316,73,1111
3529,316,73,1111
3530,316,73,1111
3531,316,73,1111
3532,316,72,1112
3533,316,72,1112
3534,316,72,1112
3535,316,72,1112
3536,316,72,1112
3537,316,71,1113
3538,316,71,1113
3539,316,70,1114
3540,316,69,1115
3541,316,69,1115
3542,316,67,1117
3543,316,66,1118
3544,316,66,1118
3545,316,66,1118
3546,316,66,1118
3547,316,66,1118
3548,316,66,1118
3549,316,66,1118
3550,316,66,1118
3551,316,66,1118
3552,316,66,1118
3553,316,66,1118
3554,316,66,1118
3555,316,65,1119
3556,316,65,1119
3557,316,65,1119
3558,316,65,1119
3559,316,65,1119
3560,316,64,1120
3561,316,64,1120
3562,316,63,1121
3563,316,63,1121
3564,316,63,1121
3565,316,63,1121
3566,316,63,1121
3567,316,62,1122
3568,316,61,1123
3569,316,61,1123
3570,316,60,1124
3571,316,59,1125
3572,316,59,1125
3573,316,59,1125
3574,316,59,1125
3575,316,59,1125
3576,316,59,1125
3577,316,59,1125
3578,316,59,1125
3579,316,58,1126
3580,316,58,1126
3581,316,57,1127
3582,316,56,1128
3583,316,56,1128
3584,316,56,1128
3585,316,56,1128
3586,316,56,1128
3587,316,56,1128
3588,316,56,1128
3589,316,55,1129
3590,316,53,1131
3591,316,53,1131
3592,316,53,1131
3593,316,53,1131
3594,316,53,1131
3595,316,53,1131
3596,316,53,1131
3597,316,52,1132
3598,316,51,1133
3599,316,51,1133
3600,316,51,1133
3601,316,51,1133
3602,316,50,1134
3603,316,50,1134
3604,316,50,1134
3605,316,50,1134
3606,316,50,1134
3607,316,50,1134
3608,316,50,1134
3609,316,50,1134
3610,316,50,1134
3611,316,50,1134
3612,316,50,1134
3613,316,50,1134
3614,316,50,1134
3615,316,50,1134
3616,316,49,1135
3617,316,48,1136
3618,316,47,1137
3619,316,47,1137
3620,316,47,1137
3621,316,47,1137
3622,316,47,1137
3623,316,47,1137
3624,316,47,1137
3625,316,47,1137
3626,316,47,1137
3627,316,46,1138
3628,316,46,1138
3629,316,46,1138
3630,316,46,1138
3631,316,46,1138
3632,316,46,1138
3633,316,46,1138
3634,316,46,1138
3635,316,46,1138
3636,316,45,1139
3637,316,45,1139
3638,316,45,1139
3639,316,45,1139
3640,316,45,1139
3641,316,45,1139
3642,316,45,1139
3643,316,45,1139
3644,316,45,1139
3645,316,45,1139
3646,316,45,1139
3647,316,44,1140
3648,316,44,1140
3649,316,43,1141
3650,316,43,1141
3651,316,43,1141
3652,316,42,1142
3653,316,42,1142
3654,316,42,1142
3655,316,42,1142
3656,316,41,1143
3657,316,41,1143
3658,316,41,1143
3659,316,40,1144
3660,316,40,1144
3661,316,40,1144
3662,316,40,1144
3663,316,40,1144
3664,316,40,1144
3665,316,40,1144
3666,316,39,1145
3667,316,37,1147
3668,316,37,1147
3669,316,37,1147
3670,316,37,1147
3671,316,37,1147
3672,316,37,1147
3673,315,38,1147
3674,315,38,1147
3675,315,38,1147
3676,315,38,1147
3677,315,37,1148
3678,315,37,1148
3679,315,36,1149
3680,315,36,1149
3681,315,36,1149
3682,315,36,1149
3683,315,36,1149
3684,315,35,1150
3685,315,35,1150
3686,315,35,1150
3687,315,35,1150
3688,315,35,1150
3689,315,33,1152
3690,315,33,1152
3691,315,33,1152
3692,315,33,1152
3693,315,32,1153
3694,315,32,1153
3695,315,32,1153
3696,315,32,1153
3697,315,32,1153
3698,315,32,1153
3699,315,32,1153
3700,315,31,1154
3701,315,31,1154
3702,315,30,1155
3703,315,30,1155
3704,315,30,1155
3705,315,30,1155
3706,315,30,1155
3707,315,30,1155
3708,315,30,1155
3709,315,30,1155
3710,315,30,1155
3711,315,30,1155
3712,315,30,1155
3713,315,30,1155
3714,315,30,1155
3715,315,29,1156
3716,315,29,1156
3717,315,29,1156
3718,315,29,1156
3719,315,29,1156
3720,315,29,1156
3721,315,29,1156
3722,315,29,1156
3723,315,29,1156
3724,315,29,1156
3725,315,29,1156
3726,315,29,1156
3727,315,29,1156
3728,315,29,1156
3729,315,29,1156
3730,315,29,1156
3731,315,29,1156
3732,315,29,1156
3733,315,29,1156
3734,315,29,1156
3735,315,29,1156
3736,315,28,1157
3737,315,28,1157
3738,315,28,1157
3739,315,28,1157
3740,315,28,1157
3741,315,28,1157
3742,315,27,1158
3743,315,27,1158
3744,315,26,1159
3745,315,26,1159
3746,315,26,1159
3747,315,26,1159
3748,315,26,1159
3749,315,26,1159
3750,315,26,1159
3751,315,26,1159
3752,315,26,1159
3753,315,26,1159
3754,315,26,1159
3755,315,26,1159
3756,315,26,1159
3757,315,26,1159
3758,315,26,1159
3759,315,26,1159
3760,315,26,1159
3761,315,26,1159
3762,315,26,1159
3763,315,26,1159
3764,315,26,1159
3765,315,26,1159
3766,315,26,1159
3767,315,26,1159
3768,315,26,1159
3769,315,26,1159
3770,315,25,1160
3771,315,25,1160
3772,315,25,1160
3773,315,25,1160
3774,315,25,1160
3775,315,25,1160
3776,315,25,1160
3777,315,25,1160
3778,315,25,1160
3779,315,25,1160
3780,315,25,1160
3781,315,25,1160
3782,315,25,1160
3783,315,25,1160
3784,315,24,1161
3785,315,24,1161
3786,315,24,1161
3787,315,23,1162
3788,315,23,1162
3789,315,23,1162
3790,315,23,1162
3791,315,23,1162
3792,315,23,1162
3793,315,23,1162
3794,315,23,1162
3795,315,23,1162
3796,315,23,1162
3797,315,23,1162
3798,315,23,1162
3799,315,23,1162
3800,315,23,1162
3801,315,23,1162
3802,315,23,1162
3803,315,23,1162
3804,315,23,1162
3805,315,23,1162
3806,315,23,1162
3807,315,23,1162
3808,315,23,1162
3809,315,23,1162
3810,315,23,1162
3811,315,23,1162
3812,315,23,1162
3813,315,22,1163
3814,315,22,1163
3815,315,22,1163
3816,315,22,1163
3817,315,22,1163
3818,315,22,1163
3819,315,21,1164
3820,315,21,1164
3821,315,21,1164
3822,315,21,1164
3823,315,21,1164
3824,315,21,1164
3825,315,21,1164
3826,315,21,1164
3827,315,21,1164
3828,315,21,1164
3829,315,21,1164
3830,315,21,1164
3831,315,21,1164
3832,315,21,1164
3833,315,21,1164
3834,315,21,1164
3835,315,21,1164
3836,315,21,1164
3837,315,21,1164
3838,315,21,1164
3839,315,21,1164
3840,315,21,1164
3841,315,20,1165
3842,315,20,1165
3843,315,20,1165
3844,315,20,1165
3845,315,20,1165
3846,315,20,1165
3847,315,20,1165
3848,315,20,1165
3849,315,20,1165
3850,315,20,1165
3851,315,20,1165
3852,315,20,1165
3853,315,20,1165
3854,315,20,1165
3855,315,20,1165
3856,315,20,1165
3857,315,20,1165
3858,315,19,1166
3859,315,19,1166
3860,315,19,1166
3861,315,19,1166
3862,315,19,1166
3863,315,19,1166
3864,315,19,1166
3865,315,19,1166
3866,315,19,1166
3867,315,19,1166
3868,315,19,1166
3869,315,19,1166
3870,315,19,1166
3871,315,19,1166
3872,315,19,1166
3873,315,19,1166
3874,315,19,1166
3875,315,18,1167
3876,315,18,1167
3877,315,16,1169
3878,315,16,1169
3879,315,16,1169
3880,315,15,1170
3881,315,15,1170
3882,315,15,1170
3883,315,15,1170
3884,315,15,1170
3885,315,14,1171
3886,315,14,1171
3887,315,14,1171
3888,315,12,1173
3889,315,12,1173
3890,315,11,1174
3891,315,10,1175
3892,315,10,1175
3893,315,10,1175
3894,315,10,1175
3895,315,10,1175
3896,315,10,1175
3897,315,10,1175
3898,315,10,1175
3899,315,10,1175
3900,315,10,1175
3901,315,10,1175
3902,315,10,1175
3903,315,10,1175
3904,315,10,1175
3905,315,9,1176
3906,315,9,1176
3907,315,9,1176
3908,315,9,1176
3909,315,9,1176
3910,315,9,1176
3911,315,9,1176
3912,315,9,1176
3913,315,9,1176
3914,315,9,1176
3915,315,9,1176
3916,315,9,1176
3917,315,9,1176
3918,315,9,1176
3919,315,9,1176
3920,315,9,1176
3921,315,8,1177
3922,315,8,1177
3923,315,8,1177
3924,315,8,1177
3925,315,8,1177
3926,315,8,1177
3927,315,7,1178
3928,315,7,1178
3929,315,7,1178
3930,315,7,1178
3931,315,6,1179
3932,315,6,1179
3933,315,6,1179
3934,315,6,1179
3935,315,6,1179
3936,315,6,1179
3937,315,6,1179
3938,315,6,1179
3939,315,6,1179
3940,315,6,1179
3941,315,6,1179
3942,315,6,1179
3943,315,6,1179
3944,315,6,1179
3945,315,5,1180
3946,315,5,1180
3947,315,5,1180
3948,315,5,1180
3949,315,5,1180
3950,315,5,1180
3951,315,4,1181
3952,315,3,1182
3953,315,3,1182
3954,315,3,1182
3955,315,3,1182
3956,315,2,1183
3957,315,2,1183
3958,315,2,1183
3959,315,2,1183
3960,315,2,1183
3961,315,2,1183
3962,315,2,1183
3963,315,2,1183
3964,315,2,1183
3965,315,2,1183
3966,315,2,1183
3967,315,2,1183
3968,315,2,1183
3969,315,2,1183
3970,315,2,1183
3971,315,2,1183
3972,315,2,1183
3973,315,2,1183
3974,315,2,1183
3975,315,2,1183
3976,315,2,1183
3977,315,2,1183
3978,315,2,1183
3979,315,2,1183
3980,315,2,1183
3981,315,2,1183
3982,315,2,1183
3983,315,2,1183
3984,315,2,1183
3985,315,2,1183
3986,315,2,1183
3987,315,2,1183
3988,315,2,1183
3989,315,2,1183
3990,315,2,1183
3991,315,2,1183
3992,315,2,1183
3993,315,2,1183
3994,315,2,1183
3995,315,2,1183
3996,315,2,1183
3997,315,1,1184
3998,315,1,1184
3999,315,1,1184
4000,315,1,1184
4001,315,1,1184
4002,315,1,1184
4003,315,1,1184
4004,315,1,1184
4005,315,1,1184
4006,315,1,1184
4007,315,1,1184
4008,315,1,1184
4009,315,1,1184
4010,315,1,1184
4011,315,1,1184
4012,315,1,1184
4013,315,1,1184
4014,315,1,1184
4015,315,1,1184
4016,315,1,1184
4017,315,1,1184
4018,315,1,1184
4019,315,1,1184
4020,315,1,1184
4021,315,1,1184
4022,315,1,1184
4023,315,1,1184
4024,315,1,1184
4025,315,1,1184
4026,315,1,1184
4027,315,1,1184
4028,315,1,1184
4029,315,1,1184
4030,315,1,1184
4031,315,1,1184
4032,315,1,1184
4033,315,1,1184
4034,315,1,1184
4035,315,1,1184
4036,315,1,1184
4037,315,1,1184
4038,315,1,1184
4039,315,1,1184
4040,315,1,1184
4041,315,1,1184
4042,315,1,1184
4043,315,1,1184
4044,315,1,1184
4045,315,1,1184
4046,315,1,1184
4047,315,1,1184
4048,315,1,1184
4049,315,1,1184
4050,315,1,1184
4051,315,1,1184
4052,315,1,1184
4053,315,1,1184
4054,315,1,1184
4055,315,1,1184
4056,315,1,1184
4057,315,1,1184
4058,315,1,1184
4059,315,1,1184
4060,315,1,1184
4061,315,1,1184
4062,315,1,1184
4063,315,1,1184
4064,315,1,1184
4065,315,1,1184
4066,315,1,1184
4067,315,1,1184
4068,315,1,1184
4069,315,1,1184
4070,315,1,1184
4071,315,1,1184
4072,315,1,1184
4073,315,1,1184
4074,315,1,1184
4075,315,1,1184
4076,315,1,1184
4077,315,1,1184
4078,315,1,1184
4079,315,1,1184
4080,315,1,1184
4081,315,1,1184
4082,315,1,1184
4083,315,1,1184
4084,315,1,1184
4085,315,1,1184
4086,315,1,1184
4087,315,1,1184
4088,315,1,1184
4089,315,1,1184
4090,315,1,1184
4091,315,1,1184
4092,315,1,1184
4093,315,1,1184
4094,315,1,1184
4095,315,1,1184
4096,315,1,1184
4097,315,1,1184
4098,315,1,1184
4099,315,1,1184
4100,315,1,1184
4101,315,1,1184
4102,315,1,1184
4103,315,1,1184
4104,315,1,1184
4105,315,1,1184
4106,315,1,1184
4107,315,1,1184
4108,315,1,1184
4109,315,1,1184
4110,315,1,1184
4111,315,1,1184
4112,315,1,1184
4113,315,1,1184
4114,315,1,1184
4115,315,1,1184
4116,315,1,1184
4117,315,1,1184
4118,315,1,1184
4119,315,1,1184
4120,315,1,1184
4121,315,1,1184
4122,315,1,1184
4123,315,1,1184
4124,315,1,1184
4125,315,1,1184
4126,315,1,1184
4127,315,1,1184
4128,315,1,1184
4129,315,1,1184
4130,315,1,1184
4131,315,1,1184
4132,315,1,1184
4133,315,1,1184
4134,315,1,1184
4135,315,1,1184
4136,315,1,1184
4137,315,1,1184
4138,315,1,1184
4139,315,1,1184
4140,315,1,1184
4141,315,1,1184
4142,315,1,1184
4143,315,1,1184
4144,315,1,1184
4145,315,1,1184
4146,315,1,1184
4147,315,1,1184
4148,315,1,1184
4149,315,1,1184
4150,315,1,1184
4151,315,1,1184
4152,315,1,1184
4153,315,1,1184
4154,315,1,1184
4155,315,1,1184
4156,315,1,1184
4157,315,1,1184
4158,315,1,1184
4159,315,1,1184
4160,315,1,1184
4161,315,1,1184
4162,315,1,1184
4163,315,1,1184
4164,315,1,1184
4165,315,1,1184
4166,315,1,1184
4167,315,1,1184
4168,315,1,1184
4169,315,1,1184
4170,315,1,1184
4171,315,1,1184
4172,315,1,1184
4173,315,0,1185
4174,315,0,1185
4175,315,0,1185
4176,315,0,1185
4177,315,0,1185
4178,315,0,1185
4179,315,0,1185
4180,315,0,1185
4181,315,0,1185
4182,315,0,1185
4183,315,0,1185
4184,315,0,1185
4185,315,0,1185
4186,315,0,1185
4187,315,0,1185
4188,315,0,1185
4189,315,0,1185
4190,315,0,1185
4191,315,0,1185
4192,315,0,1185
4193,315,0,1185
4194,315,0,1185
4195,315,0,1185
4196,315,0,1185
4197,315,0,1185
4198,315,0,1185
4199,315,0,1185
4200,315,0,1185
4201,315,0,1185
4202,315,0,1185
4203,315,0,1185
4204,315,0,1185
4205,315,0,1185
4206,315,0,1185
4207,315,0,1185
4208,315,0,1185
4209,315,0,1185
4210,315,0,1185
4211,315,0,1185
4212,315,0,1185
4213,315,0,1185
4214,315,0,1185
4215,315,0,1185
4216,315,0,1185
4217,315,0,1185
4218,315,0,1185
4219,315,0,1185
4220,315,0,1185
4221,315,0,1185
4222,315,0,1185
4223,315,0,1185
4224,315,0,1185
4225,315,0,1185
4226,315,0,1185
4227,315,0,1185
4228,315,0,1185
4229,315,0,1185
4230,315,0,1185
4231,315,0,1185
4232,315,0,1185
